type,neurons,density,hits,building_time,search_time
p0,25230,17600.6,0,4841425,310626
p1,25230,17600.6,-1,NaN,NaN
p2,25230,17600.6,0,10158969,332333
p3,25230,17600.6,0,5506589,340401
p4,25230,17600.6,-1,NaN,NaN
s,25230,17600.6,0,11023397,1211012
p0,25230,17600.6,0,4775905,310380
p1,25230,17600.6,-1,NaN,NaN
p2,25230,17600.6,0,10156783,330495
p3,25230,17600.6,0,5480638,339750
p4,25230,17600.6,-1,NaN,NaN
s,25230,17600.6,0,11030455,1209868
p0,25230,17600.6,0,4805303,311823
p1,25230,17600.6,-1,NaN,NaN
p2,25230,17600.6,0,10107134,332044
p3,25230,17600.6,0,5514861,342113
p4,25230,17600.6,-1,NaN,NaN
s,25230,17600.6,0,11023179,1208049
p0,25230,17600.6,0,4849732,309837
p1,25230,17600.6,-1,NaN,NaN
p2,25230,17600.6,0,10089994,331104
p3,25230,17600.6,0,5518258,341960
p4,25230,17600.6,-1,NaN,NaN
s,25230,17700.575,0,11009395,1273917
p0,25230,17700.575,0,4769606,314145
p1,25230,17700.575,-1,NaN,NaN
p2,25230,17700.575,0,10118381,330119
p3,25230,17700.575,0,5554342,338536
p4,25230,17700.575,-1,NaN,NaN
s,25230,17700.575,0,11008578,1269163
p0,25230,17700.575,0,4793206,313757
p1,25230,17700.575,-1,NaN,NaN
p2,25230,17700.575,0,10174348,332724
p3,25230,17700.575,0,5577387,337681
p4,25230,17700.575,-1,NaN,NaN
s,25230,17700.575,0,10988683,1272218
p0,25230,17700.575,0,4780340,313542
p1,25230,17700.575,-1,NaN,NaN
p2,25230,17700.575,0,10111557,331122
p3,25230,17700.575,0,5516358,339814
p4,25230,17700.575,-1,NaN,NaN
s,25230,17700.575,0,11013612,1268711
p0,25230,17700.575,0,4862812,313455
p1,25230,17700.575,-1,NaN,NaN
p2,25230,17700.575,0,10097845,330695
p3,25230,17700.575,0,5520385,337823
p4,25230,17700.575,-1,NaN,NaN
s,25230,17700.575,0,11007613,1268385
p0,25230,17700.575,0,4779138,316636
p1,25230,17700.575,-1,NaN,NaN
p2,25230,17700.575,0,10141458,331155
p3,25230,17700.575,0,5538042,339498
p4,25230,17700.575,-1,NaN,NaN
s,25230,17800.55,0,11019933,1242685
p0,25230,17800.55,0,4790199,308969
p1,25230,17800.55,-1,NaN,NaN
p2,25230,17800.55,0,10147287,327323
p3,25230,17800.55,0,5486181,333774
p4,25230,17800.55,-1,NaN,NaN
s,25230,17800.55,0,10960595,1266349
p0,25230,17800.55,0,4797234,309944
p1,25230,17800.55,-1,NaN,NaN
p2,25230,17800.55,0,10168968,326300
p3,25230,17800.55,0,5547817,333856
p4,25230,17800.55,-1,NaN,NaN
s,25230,17800.55,0,11030600,1248312
p0,25230,17800.55,0,4769016,309537
p1,25230,17800.55,-1,NaN,NaN
p2,25230,17800.55,0,10077206,326211
p3,25230,17800.55,0,5518066,333403
p4,25230,17800.55,-1,NaN,NaN
s,25230,17800.55,0,11013661,1272930
p0,25230,17800.55,0,4808190,308764
p1,25230,17800.55,-1,NaN,NaN
p2,25230,17800.55,0,10120559,325716
p3,25230,17800.55,0,5562716,332402
p4,25230,17800.55,-1,NaN,NaN
s,25230,17800.55,0,10975453,1242584
p0,25230,17800.55,0,4764578,309512
p1,25230,17800.55,-1,NaN,NaN
p2,25230,17800.55,0,10154968,324410
p3,25230,17800.55,0,5591737,332523
p4,25230,17800.55,-1,NaN,NaN
s,25230,17900.525,Hit found: 15290
Hit found: 16999
2,11012659,1274757
p0,25230,17900.525,2,4817339,314335
p1,25230,17900.525,-1,NaN,NaN
p2,25230,17900.525,2,10173606,331261
p3,25230,17900.525,2,5559478,339141
p4,25230,17900.525,-1,NaN,NaN
s,25230,17900.525,Hit found: 15290
Hit found: 16999
2,10966475,1279513
p0,25230,17900.525,2,4764572,313353
p1,25230,17900.525,-1,NaN,NaN
p2,25230,17900.525,2,10189026,333725
p3,25230,17900.525,2,5504598,334657
p4,25230,17900.525,-1,NaN,NaN
s,25230,17900.525,Hit found: 15290
Hit found: 16999
2,11013722,1271386
p0,25230,17900.525,2,4795368,313178
p1,25230,17900.525,-1,NaN,NaN
p2,25230,17900.525,2,10068522,334120
p3,25230,17900.525,2,5560858,339357
p4,25230,17900.525,-1,NaN,NaN
s,25230,17900.525,Hit found: 15290
Hit found: 16999
2,11018767,1267612
p0,25230,17900.525,2,4793454,313028
p1,25230,17900.525,-1,NaN,NaN
p2,25230,17900.525,2,10096752,334121
p3,25230,17900.525,2,5507458,338846
p4,25230,17900.525,-1,NaN,NaN
s,25230,17900.525,Hit found: 15290
Hit found: 16999
2,11041452,1275430
p0,25230,17900.525,2,4776021,314088
p1,25230,17900.525,-1,NaN,NaN
p2,25230,17900.525,2,10110241,330761
p3,25230,17900.525,2,5511883,338261
p4,25230,17900.525,-1,NaN,NaN
s,25230,18000.5,0,10998386,1283403
p0,25230,18000.5,0,4801246,312105
p1,25230,18000.5,-1,NaN,NaN
p2,25230,18000.5,0,10088071,333872
p3,25230,18000.5,0,5527064,333742
p4,25230,18000.5,-1,NaN,NaN
s,25230,18000.5,0,10970133,1282685
p0,25230,18000.5,0,4767810,312497
p1,25230,18000.5,-1,NaN,NaN
p2,25230,18000.5,0,10164458,334132
p3,25230,18000.5,0,5520680,333306
p4,25230,18000.5,-1,NaN,NaN
s,25230,18000.5,0,11108378,1281901
p0,25230,18000.5,0,4787930,313650
p1,25230,18000.5,-1,NaN,NaN
p2,25230,18000.5,0,10115036,329845
p3,25230,18000.5,0,5507439,333500
p4,25230,18000.5,-1,NaN,NaN
s,25230,18000.5,0,11032638,1283046
p0,25230,18000.5,0,4834344,317854
p1,25230,18000.5,-1,NaN,NaN
p2,25230,18000.5,0,10103385,334921
p3,25230,18000.5,0,5495939,334882
p4,25230,18000.5,-1,NaN,NaN
s,25230,18000.5,0,10980483,1282695
p0,25230,18000.5,0,4790244,314179
p1,25230,18000.5,-1,NaN,NaN
p2,25230,18000.5,0,10132363,333218
p3,25230,18000.5,0,5537902,332090
p4,25230,18000.5,-1,NaN,NaN
s,25230,1804.55,0,11020310,1271020
p0,25230,1804.55,0,4831138,313307
p1,25230,1804.55,-1,NaN,NaN
p2,25230,1804.55,0,10091747,331306
p3,25230,1804.55,0,5509580,337072
p4,25230,1804.55,-1,NaN,NaN
s,25230,1804.55,0,10991434,1263396
p0,25230,1804.55,0,4787783,312571
p1,25230,1804.55,-1,NaN,NaN
p2,25230,1804.55,0,10173653,330950
p3,25230,1804.55,0,5521469,337705
p4,25230,1804.55,-1,NaN,NaN
s,25230,1804.55,0,11052804,1263424
p0,25230,1804.55,0,4820580,312503
p1,25230,1804.55,-1,NaN,NaN
p2,25230,1804.55,0,10146929,330740
p3,25230,1804.55,0,5505112,337440
p4,25230,1804.55,-1,NaN,NaN
s,25230,1804.55,0,10990130,1261845
p0,25230,1804.55,0,4785399,314109
p1,25230,1804.55,-1,NaN,NaN
p2,25230,1804.55,0,10179926,331071
p3,25230,1804.55,0,5567637,337494
p4,25230,1804.55,-1,NaN,NaN
s,25230,1804.55,0,10957919,1264838
p0,25230,1804.55,0,4789634,312648
p1,25230,1804.55,-1,NaN,NaN
p2,25230,1804.55,0,10082510,330479
p3,25230,1804.55,0,5570839,338156
p4,25230,1804.55,-1,NaN,NaN
s,25230,18100.475,0,10990003,1217794
p0,25230,18100.475,0,4801563,310441
p1,25230,18100.475,-1,NaN,NaN
p2,25230,18100.475,0,10095816,332709
p3,25230,18100.475,0,5560362,340773
p4,25230,18100.475,-1,NaN,NaN
s,25230,18100.475,0,10978735,1209572
p0,25230,18100.475,0,4815249,309237
p1,25230,18100.475,-1,NaN,NaN
p2,25230,18100.475,0,10160403,332506
p3,25230,18100.475,0,5532931,341194
p4,25230,18100.475,-1,NaN,NaN
s,25230,18100.475,0,11015022,1213452
p0,25230,18100.475,0,4776475,310630
p1,25230,18100.475,-1,NaN,NaN
p2,25230,18100.475,0,10085329,333384
p3,25230,18100.475,0,5503578,343494
p4,25230,18100.475,-1,NaN,NaN
s,25230,18100.475,0,11032464,1210897
p0,25230,18100.475,0,4800621,309420
p1,25230,18100.475,-1,NaN,NaN
p2,25230,18100.475,0,10088075,332064
p3,25230,18100.475,0,5571904,342931
p4,25230,18100.475,-1,NaN,NaN
s,25230,18100.475,0,11070733,1216317
p0,25230,18100.475,0,4775334,310150
p1,25230,18100.475,-1,NaN,NaN
p2,25230,18100.475,0,10067820,331592
p3,25230,18100.475,0,5507127,341139
p4,25230,18100.475,-1,NaN,NaN
s,25230,18200.45,Hit found: 9821
Hit found: 12703
2,10976300,1238615
p0,25230,18200.45,2,4829439,311801
p1,25230,18200.45,-1,NaN,NaN
p2,25230,18200.45,2,10101161,331259
p3,25230,18200.45,2,5591044,339141
p4,25230,18200.45,-1,NaN,NaN
s,25230,18200.45,Hit found: 9821
Hit found: 12703
2,11001531,1252094
p0,25230,18200.45,2,4785595,312645
p1,25230,18200.45,-1,NaN,NaN
p2,25230,18200.45,2,10100427,331344
p3,25230,18200.45,2,5528521,338196
p4,25230,18200.45,-1,NaN,NaN
s,25230,18200.45,Hit found: 9821
Hit found: 12703
2,10977114,1245430
p0,25230,18200.45,2,4811176,312094
p1,25230,18200.45,-1,NaN,NaN
p2,25230,18200.45,2,10096928,331815
p3,25230,18200.45,2,5574788,341159
p4,25230,18200.45,-1,NaN,NaN
s,25230,18200.45,Hit found: 9821
Hit found: 12703
2,10999015,1234902
p0,25230,18200.45,2,4777955,314877
p1,25230,18200.45,-1,NaN,NaN
p2,25230,18200.45,2,10164998,332628
p3,25230,18200.45,2,5523897,340010
p4,25230,18200.45,-1,NaN,NaN
s,25230,18200.45,Hit found: 9821
Hit found: 12703
2,10953223,1224494
p0,25230,18200.45,2,4840077,312480
p1,25230,18200.45,-1,NaN,NaN
p2,25230,18200.45,2,10163378,332914
p3,25230,18200.45,2,5496322,339834
p4,25230,18200.45,-1,NaN,NaN
s,25230,18300.425,0,11030032,1304465
p0,25230,18300.425,0,4829561,308105
p1,25230,18300.425,-1,NaN,NaN
p2,25230,18300.425,0,10156145,327192
p3,25230,18300.425,0,5503315,327913
p4,25230,18300.425,-1,NaN,NaN
s,25230,18300.425,0,11035683,1305826
p0,25230,18300.425,0,4815958,310178
p1,25230,18300.425,-1,NaN,NaN
p2,25230,18300.425,0,10097528,325222
p3,25230,18300.425,0,5519362,329374
p4,25230,18300.425,-1,NaN,NaN
s,25230,18300.425,0,11017836,1310250
p0,25230,18300.425,0,4884836,308116
p1,25230,18300.425,-1,NaN,NaN
p2,25230,18300.425,0,10101193,325264
p3,25230,18300.425,0,5513270,328482
p4,25230,18300.425,-1,NaN,NaN
s,25230,18300.425,0,11033565,1296430
p0,25230,18300.425,0,4769967,309185
p1,25230,18300.425,-1,NaN,NaN
p2,25230,18300.425,0,10153700,324849
p3,25230,18300.425,0,5533357,325868
p4,25230,18300.425,-1,NaN,NaN
s,25230,18300.425,0,10997195,1307992
p0,25230,18300.425,0,4773778,309209
p1,25230,18300.425,-1,NaN,NaN
p2,25230,18300.425,0,10101133,327669
p3,25230,18300.425,0,5500261,329236
p4,25230,18300.425,-1,NaN,NaN
s,25230,18400.4,Hit found: 23315
1,11050797,1274216
p0,25230,18400.4,1,4762237,311244
p1,25230,18400.4,-1,NaN,NaN
p2,25230,18400.4,1,10158803,327665
p3,25230,18400.4,1,5501261,332587
p4,25230,18400.4,-1,NaN,NaN
s,25230,18400.4,Hit found: 23315
1,11054521,1257264
p0,25230,18400.4,1,4772063,309945
p1,25230,18400.4,-1,NaN,NaN
p2,25230,18400.4,1,10108120,326918
p3,25230,18400.4,1,5519481,333550
p4,25230,18400.4,-1,NaN,NaN
s,25230,18400.4,Hit found: 23315
1,11002496,1251329
p0,25230,18400.4,1,4782277,309014
p1,25230,18400.4,-1,NaN,NaN
p2,25230,18400.4,1,10169237,326731
p3,25230,18400.4,1,5518766,334757
p4,25230,18400.4,-1,NaN,NaN
s,25230,18400.4,Hit found: 23315
1,10985875,1252674
p0,25230,18400.4,1,4757583,309807
p1,25230,18400.4,-1,NaN,NaN
p2,25230,18400.4,1,10088280,324368
p3,25230,18400.4,1,5516117,334501
p4,25230,18400.4,-1,NaN,NaN
s,25230,18400.4,Hit found: 23315
1,11038145,1244074
p0,25230,18400.4,1,4810026,310286
p1,25230,18400.4,-1,NaN,NaN
p2,25230,18400.4,1,10129821,327088
p3,25230,18400.4,1,5571776,334707
p4,25230,18400.4,-1,NaN,NaN
s,25230,18500.375,Hit found: 21745
1,11021625,1277456
p0,25230,18500.375,1,4763931,317497
p1,25230,18500.375,-1,NaN,NaN
p2,25230,18500.375,1,10104731,331266
p3,25230,18500.375,1,5530062,331725
p4,25230,18500.375,-1,NaN,NaN
s,25230,18500.375,Hit found: 21745
1,10983561,1283231
p0,25230,18500.375,1,4769305,318642
p1,25230,18500.375,-1,NaN,NaN
p2,25230,18500.375,1,10152621,334062
p3,25230,18500.375,1,5494195,333273
p4,25230,18500.375,-1,NaN,NaN
s,25230,18500.375,Hit found: 21745
1,10993091,1298025
p0,25230,18500.375,1,4796563,316970
p1,25230,18500.375,-1,NaN,NaN
p2,25230,18500.375,1,10087584,333666
p3,25230,18500.375,1,5536281,333000
p4,25230,18500.375,-1,NaN,NaN
s,25230,18500.375,Hit found: 21745
1,11030928,1284578
p0,25230,18500.375,1,4780524,314592
p1,25230,18500.375,-1,NaN,NaN
p2,25230,18500.375,1,10106381,331843
p3,25230,18500.375,1,5533762,333213
p4,25230,18500.375,-1,NaN,NaN
s,25230,18500.375,Hit found: 21745
1,10969914,1286863
p0,25230,18500.375,1,4836256,319199
p1,25230,18500.375,-1,NaN,NaN
p2,25230,18500.375,1,10084108,331505
p3,25230,18500.375,1,5525773,333449
p4,25230,18500.375,-1,NaN,NaN
s,25230,18600.35,0,10991660,1267333
p0,25230,18600.35,0,4782436,316341
p1,25230,18600.35,-1,NaN,NaN
p2,25230,18600.35,0,10086498,330566
p3,25230,18600.35,0,5520068,339552
p4,25230,18600.35,-1,NaN,NaN
s,25230,18600.35,0,11043229,1281581
p0,25230,18600.35,0,4846088,315570
p1,25230,18600.35,-1,NaN,NaN
p2,25230,18600.35,0,10106095,331131
p3,25230,18600.35,0,5592680,340132
p4,25230,18600.35,-1,NaN,NaN
s,25230,18600.35,0,11001150,1264182
p0,25230,18600.35,0,4782480,315244
p1,25230,18600.35,-1,NaN,NaN
p2,25230,18600.35,0,10174885,331902
p3,25230,18600.35,0,5511026,337292
p4,25230,18600.35,-1,NaN,NaN
s,25230,18600.35,0,10990437,1270585
p0,25230,18600.35,0,4778796,315912
p1,25230,18600.35,-1,NaN,NaN
p2,25230,18600.35,0,10161960,331254
p3,25230,18600.35,0,5484072,340604
p4,25230,18600.35,-1,NaN,NaN
s,25230,18600.35,0,11029274,1272911
p0,25230,18600.35,0,4816642,315361
p1,25230,18600.35,-1,NaN,NaN
p2,25230,18600.35,0,10123359,330391
p3,25230,18600.35,0,5482867,338487
p4,25230,18600.35,-1,NaN,NaN
s,25230,18700.325,Hit found: 16696
1,10981687,1248769
p0,25230,18700.325,1,4765192,311183
p1,25230,18700.325,-1,NaN,NaN
p2,25230,18700.325,1,10121434,335184
p3,25230,18700.325,1,5487906,340947
p4,25230,18700.325,-1,NaN,NaN
s,25230,18700.325,Hit found: 16696
1,10987690,1253979
p0,25230,18700.325,1,4771660,313323
p1,25230,18700.325,-1,NaN,NaN
p2,25230,18700.325,1,10105704,335272
p3,25230,18700.325,1,5493347,342602
p4,25230,18700.325,-1,NaN,NaN
s,25230,18700.325,Hit found: 16696
1,10996858,1246660
p0,25230,18700.325,1,4820962,314162
p1,25230,18700.325,-1,NaN,NaN
p2,25230,18700.325,1,10082637,333662
p3,25230,18700.325,1,5530827,340630
p4,25230,18700.325,-1,NaN,NaN
s,25230,18700.325,Hit found: 16696
1,11018462,1256115
p0,25230,18700.325,1,4784655,311102
p1,25230,18700.325,-1,NaN,NaN
p2,25230,18700.325,1,10114652,334552
p3,25230,18700.325,1,5497205,342648
p4,25230,18700.325,-1,NaN,NaN
s,25230,18700.325,Hit found: 16696
1,10986061,1253261
p0,25230,18700.325,1,4838108,313597
p1,25230,18700.325,-1,NaN,NaN
p2,25230,18700.325,1,10068393,333956
p3,25230,18700.325,1,5571536,339944
p4,25230,18700.325,-1,NaN,NaN
s,25230,18800.3,Hit found: 2066
Hit found: 4677
Hit found: 5456
3,10996760,1266429
p0,25230,18800.3,3,4848999,311837
p1,25230,18800.3,-1,NaN,NaN
p2,25230,18800.3,3,10078957,327932
p3,25230,18800.3,3,5591027,334288
p4,25230,18800.3,-1,NaN,NaN
s,25230,18800.3,Hit found: 2066
Hit found: 4677
Hit found: 5456
3,11006047,1283779
p0,25230,18800.3,3,4779195,313598
p1,25230,18800.3,-1,NaN,NaN
p2,25230,18800.3,3,10122801,326046
p3,25230,18800.3,3,5520974,334980
p4,25230,18800.3,-1,NaN,NaN
s,25230,18800.3,Hit found: 2066
Hit found: 4677
Hit found: 5456
3,11020724,1260357
p0,25230,18800.3,3,4769166,309953
p1,25230,18800.3,-1,NaN,NaN
p2,25230,18800.3,3,10162771,329132
p3,25230,18800.3,3,5505967,335410
p4,25230,18800.3,-1,NaN,NaN
s,25230,18800.3,Hit found: 2066
Hit found: 4677
Hit found: 5456
3,10984181,1275475
p0,25230,18800.3,3,4843115,311429
p1,25230,18800.3,-1,NaN,NaN
p2,25230,18800.3,3,10180685,327682
p3,25230,18800.3,3,5484586,335091
p4,25230,18800.3,-1,NaN,NaN
s,25230,18800.3,Hit found: 2066
Hit found: 4677
Hit found: 5456
3,11028276,1277826
p0,25230,18800.3,3,4771053,308970
p1,25230,18800.3,-1,NaN,NaN
p2,25230,18800.3,3,10566062,329329
p3,25230,18800.3,3,5501351,334215
p4,25230,18800.3,-1,NaN,NaN
s,25230,18900.275,Hit found: 1734
Hit found: 6834
2,10977553,1303902
p0,25230,18900.275,2,4799150,311644
p1,25230,18900.275,-1,NaN,NaN
p2,25230,18900.275,2,10077125,325894
p3,25230,18900.275,2,5520656,328085
p4,25230,18900.275,-1,NaN,NaN
s,25230,18900.275,Hit found: 1734
Hit found: 6834
2,11044410,1302569
p0,25230,18900.275,2,4803985,311666
p1,25230,18900.275,-1,NaN,NaN
p2,25230,18900.275,2,10135290,325518
p3,25230,18900.275,2,5571377,331164
p4,25230,18900.275,-1,NaN,NaN
s,25230,18900.275,Hit found: 1734
Hit found: 6834
2,11019056,1274072
p0,25230,18900.275,2,4798399,309097
p1,25230,18900.275,-1,NaN,NaN
p2,25230,18900.275,2,10113916,326527
p3,25230,18900.275,2,5518688,328572
p4,25230,18900.275,-1,NaN,NaN
s,25230,18900.275,Hit found: 1734
Hit found: 6834
2,10992412,1299644
p0,25230,18900.275,2,4800889,309919
p1,25230,18900.275,-1,NaN,NaN
p2,25230,18900.275,2,10118665,326972
p3,25230,18900.275,2,5516895,328127
p4,25230,18900.275,-1,NaN,NaN
s,25230,18900.275,Hit found: 1734
Hit found: 6834
2,11043552,1306283
p0,25230,18900.275,2,4789609,310556
p1,25230,18900.275,-1,NaN,NaN
p2,25230,18900.275,2,10104147,325755
p3,25230,18900.275,2,5518452,329003
p4,25230,18900.275,-1,NaN,NaN
s,25230,19000.25,Hit found: 5303
1,11104057,1249443
p0,25230,19000.25,1,4812120,311562
p1,25230,19000.25,-1,NaN,NaN
p2,25230,19000.25,1,10090630,332355
p3,25230,19000.25,1,5504467,338278
p4,25230,19000.25,-1,NaN,NaN
s,25230,19000.25,Hit found: 5303
1,11025722,1249404
p0,25230,19000.25,1,4767124,310263
p1,25230,19000.25,-1,NaN,NaN
p2,25230,19000.25,1,10295422,331317
p3,25230,19000.25,1,5545207,337613
p4,25230,19000.25,-1,NaN,NaN
s,25230,19000.25,Hit found: 5303
1,10987686,1245004
p0,25230,19000.25,1,4798409,311851
p1,25230,19000.25,-1,NaN,NaN
p2,25230,19000.25,1,10143105,329786
p3,25230,19000.25,1,5514778,337492
p4,25230,19000.25,-1,NaN,NaN
s,25230,19000.25,Hit found: 5303
1,11000991,1246601
p0,25230,19000.25,1,4840250,309761
p1,25230,19000.25,-1,NaN,NaN
p2,25230,19000.25,1,10161084,331856
p3,25230,19000.25,1,5524427,337657
p4,25230,19000.25,-1,NaN,NaN
s,25230,19000.25,Hit found: 5303
1,10996719,1242452
p0,25230,19000.25,1,4793968,309401
p1,25230,19000.25,-1,NaN,NaN
p2,25230,19000.25,1,10172387,331903
p3,25230,19000.25,1,5531475,338940
p4,25230,19000.25,-1,NaN,NaN
s,25230,1904.525,0,10993051,1268230
p0,25230,1904.525,0,4827749,311194
p1,25230,1904.525,-1,NaN,NaN
p2,25230,1904.525,0,10125237,331864
p3,25230,1904.525,0,5572249,335308
p4,25230,1904.525,-1,NaN,NaN
s,25230,1904.525,0,10985258,1267121
p0,25230,1904.525,0,4824590,311157
p1,25230,1904.525,-1,NaN,NaN
p2,25230,1904.525,0,10180585,330926
p3,25230,1904.525,0,5519703,336868
p4,25230,1904.525,-1,NaN,NaN
s,25230,1904.525,0,11016120,1265741
p0,25230,1904.525,0,4803066,314001
p1,25230,1904.525,-1,NaN,NaN
p2,25230,1904.525,0,10557535,333944
p3,25230,1904.525,0,5539145,336914
p4,25230,1904.525,-1,NaN,NaN
s,25230,1904.525,0,11001817,1264464
p0,25230,1904.525,0,4798898,307214
p1,25230,1904.525,-1,NaN,NaN
p2,25230,1904.525,0,10166719,331779
p3,25230,1904.525,0,5541367,334813
p4,25230,1904.525,-1,NaN,NaN
s,25230,1904.525,0,11031447,1267970
p0,25230,1904.525,0,4808739,310649
p1,25230,1904.525,-1,NaN,NaN
p2,25230,1904.525,0,10160780,330613
p3,25230,1904.525,0,5506743,337335
p4,25230,1904.525,-1,NaN,NaN
s,25230,19100.225,Hit found: 757
1,10990469,1236301
p0,25230,19100.225,1,4782159,311472
p1,25230,19100.225,-1,NaN,NaN
p2,25230,19100.225,1,10162664,325001
p3,25230,19100.225,1,5506468,335754
p4,25230,19100.225,-1,NaN,NaN
s,25230,19100.225,Hit found: 757
1,11013374,1243952
p0,25230,19100.225,1,4785562,311490
p1,25230,19100.225,-1,NaN,NaN
p2,25230,19100.225,1,10096668,325934
p3,25230,19100.225,1,5530777,335668
p4,25230,19100.225,-1,NaN,NaN
s,25230,19100.225,Hit found: 757
1,10990019,1263989
p0,25230,19100.225,1,4767724,309487
p1,25230,19100.225,-1,NaN,NaN
p2,25230,19100.225,1,10159069,325627
p3,25230,19100.225,1,5509383,334587
p4,25230,19100.225,-1,NaN,NaN
s,25230,19100.225,Hit found: 757
1,10986507,1268917
p0,25230,19100.225,1,4842793,309891
p1,25230,19100.225,-1,NaN,NaN
p2,25230,19100.225,1,10083574,324057
p3,25230,19100.225,1,5518788,334554
p4,25230,19100.225,-1,NaN,NaN
s,25230,19100.225,Hit found: 757
1,11012014,1245321
p0,25230,19100.225,1,4768613,308267
p1,25230,19100.225,-1,NaN,NaN
p2,25230,19100.225,1,10081784,325012
p3,25230,19100.225,1,5506234,334956
p4,25230,19100.225,-1,NaN,NaN
s,25230,19200.2,0,10999460,1240988
p0,25230,19200.2,0,4766971,313161
p1,25230,19200.2,-1,NaN,NaN
p2,25230,19200.2,0,10174574,330981
p3,25230,19200.2,0,5576160,337680
p4,25230,19200.2,-1,NaN,NaN
s,25230,19200.2,0,11035940,1238345
p0,25230,19200.2,0,4786439,312211
p1,25230,19200.2,-1,NaN,NaN
p2,25230,19200.2,0,10104230,330583
p3,25230,19200.2,0,5513062,338041
p4,25230,19200.2,-1,NaN,NaN
s,25230,19200.2,0,10965655,1238709
p0,25230,19200.2,0,4771803,312603
p1,25230,19200.2,-1,NaN,NaN
p2,25230,19200.2,0,10097883,329564
p3,25230,19200.2,0,5505824,339497
p4,25230,19200.2,-1,NaN,NaN
s,25230,19200.2,0,10990969,1240115
p0,25230,19200.2,0,4822356,311524
p1,25230,19200.2,-1,NaN,NaN
p2,25230,19200.2,0,10132363,330006
p3,25230,19200.2,0,5477920,337180
p4,25230,19200.2,-1,NaN,NaN
s,25230,19200.2,0,11003000,1239744
p0,25230,19200.2,0,4806709,311853
p1,25230,19200.2,-1,NaN,NaN
p2,25230,19200.2,0,10143479,330170
p3,25230,19200.2,0,5514226,340896
p4,25230,19200.2,-1,NaN,NaN
s,25230,19300.175,Hit found: 23401
1,10981558,1247706
p0,25230,19300.175,1,4787257,308492
p1,25230,19300.175,-1,NaN,NaN
p2,25230,19300.175,1,10160239,326394
p3,25230,19300.175,1,5513897,332212
p4,25230,19300.175,-1,NaN,NaN
s,25230,19300.175,Hit found: 23401
1,11046657,1252397
p0,25230,19300.175,1,4800693,310171
p1,25230,19300.175,-1,NaN,NaN
p2,25230,19300.175,1,10148425,325201
p3,25230,19300.175,1,5580618,332693
p4,25230,19300.175,-1,NaN,NaN
s,25230,19300.175,Hit found: 23401
1,11048373,1260536
p0,25230,19300.175,1,4770018,310287
p1,25230,19300.175,-1,NaN,NaN
p2,25230,19300.175,1,10101015,326753
p3,25230,19300.175,1,5525421,333030
p4,25230,19300.175,-1,NaN,NaN
s,25230,19300.175,Hit found: 23401
1,10963823,1245874
p0,25230,19300.175,1,4812608,307277
p1,25230,19300.175,-1,NaN,NaN
p2,25230,19300.175,1,10107063,324199
p3,25230,19300.175,1,5521779,333080
p4,25230,19300.175,-1,NaN,NaN
s,25230,19300.175,Hit found: 23401
1,11025670,1258368
p0,25230,19300.175,1,4772967,311060
p1,25230,19300.175,-1,NaN,NaN
p2,25230,19300.175,1,10107496,324686
p3,25230,19300.175,1,5537649,333811
p4,25230,19300.175,-1,NaN,NaN
s,25230,19400.15,Hit found: 3215
1,11003683,1227388
p0,25230,19400.15,1,4764421,313620
p1,25230,19400.15,-1,NaN,NaN
p2,25230,19400.15,1,10258465,327490
p3,25230,19400.15,1,5515667,338896
p4,25230,19400.15,-1,NaN,NaN
s,25230,19400.15,Hit found: 3215
1,10991105,1204400
p0,25230,19400.15,1,4770873,313268
p1,25230,19400.15,-1,NaN,NaN
p2,25230,19400.15,1,10102286,328069
p3,25230,19400.15,
